order_id,customer_id,restaurant_id,order_date,gross_order_value,coupon_id,discount_amount,net_order_value,delivery_fee,food_cost,order_status,payment_method,estimated_zomato_revenue,estimated_profit
1776.00,72,9,2025-05-11,395.53,,0.00,395.53,25.00,222.29,Delivered,Cash,96.20,64.20
1777.00,29,1,2025-10-28,855.47,,0.00,855.47,45.00,491.71,Delivered,Cash,233.20,201.20
1778.00,300,28,2025-01-19,1260.40,,0.00,1260.40,25.00,669.57,Delivered,Wallet,340.10,308.10
1779.00,220,18,2025-08-07,280.19,,0.00,280.19,25.00,169.80,Delivered,Card,75.43,43.43
1780.00,212,27,2025-03-03,447.59,,0.00,447.59,0.00,263.03,Delivered,Cash,98.47,66.47
1781.00,211,2,2025-06-30,420.04,,0.00,420.04,55.00,232.19,Delivered,Card,130.61,98.61
1782.00,112,9,2025-05-26,223.15,,0.00,223.15,45.00,129.37,Delivered,Cash,85.17,53.17
1783.00,137,18,2025-07-30,743.14,8,180.00,563.14,0.00,472.17,Delivered,Card,133.77,-78.23
1784.00,80,20,2025-02-07,502.53,,0.00,502.53,45.00,296.37,Delivered,UPI,145.51,113.51
1785.00,217,16,2025-10-21,937.91,,0.00,937.91,25.00,566.45,Cancelled,Wallet,0.00,0.00
1786.00,119,14,2025-11-21,252.22,,0.00,252.22,25.00,140.44,Delivered,Cash,88.06,56.06
1787.00,211,8,2025-08-26,290.80,,0.00,290.80,35.00,160.97,Delivered,UPI,93.16,61.16
1788.00,288,17,2025-02-28,532.20,,0.00,532.20,55.00,293.50,Delivered,Card,161.44,129.44
1789.00,219,27,2025-10-24,249.01,,0.00,249.01,25.00,148.08,Delivered,Card,79.78,47.78
1790.00,215,21,2025-01-12,304.86,,0.00,304.86,35.00,178.45,Delivered,Wallet,89.87,57.87
1791.00,55,14,2025-10-23,223.08,,0.00,223.08,55.00,128.48,Delivered,UPI,110.77,78.77
1792.00,187,16,2025-07-03,270.85,,0.00,270.85,55.00,161.74,Cancelled,UPI,0.00,0.00
1793.00,124,26,2025-06-23,1459.92,,0.00,1459.92,45.00,914.75,Delivered,UPI,409.98,377.98
1794.00,68,1,2025-11-27,458.21,,0.00,458.21,25.00,281.51,Delivered,Cash,125.81,93.81
1795.00,281,26,2025-01-23,449.44,,0.00,449.44,45.00,287.10,Delivered,UPI,157.36,125.36
1796.00,205,30,2025-05-23,349.32,,0.00,349.32,25.00,187.62,Delivered,Card,94.86,62.86
1797.00,44,22,2025-11-18,505.52,,0.00,505.52,25.00,300.23,Delivered,Card,151.38,119.38
1798.00,300,22,2025-05-02,841.45,,0.00,841.45,35.00,519.25,Delivered,Wallet,245.36,213.36
1799.00,118,20,2025-03-07,289.10,,0.00,289.10,35.00,150.65,Delivered,Wallet,92.82,60.82
1800.00,159,11,2025-11-20,451.15,,0.00,451.15,35.00,250.47,Delivered,UPI,147.79,115.79
1801.00,271,22,2025-05-23,301.33,,0.00,301.33,0.00,190.54,Delivered,Cash,75.33,43.33
1802.00,54,25,2025-09-08,452.78,,0.00,452.78,45.00,260.79,Delivered,Card,144.61,112.61
1803.00,66,15,2025-10-24,286.54,,0.00,286.54,25.00,183.36,Delivered,Wallet,82.31,50.31
1804.00,240,30,2025-12-15,361.51,,0.00,361.51,55.00,195.54,Delivered,UPI,127.30,95.30
1805.00,214,9,2025-08-16,1808.48,,0.00,1808.48,0.00,1084.95,Delivered,Wallet,325.53,293.53
1806.00,199,29,2025-04-06,666.18,,0.00,666.18,25.00,394.83,Delivered,Wallet,171.56,139.56
1807.00,246,26,2025-02-07,434.35,,0.00,434.35,55.00,246.99,Delivered,Wallet,163.59,131.59
1808.00,185,12,2025-09-11,665.39,,0.00,665.39,25.00,387.06,Delivered,Card,191.35,159.35
1809.00,246,5,2025-02-24,1839.75,,0.00,1839.75,25.00,1114.69,Delivered,Wallet,392.95,360.95
1810.00,274,8,2025-09-08,432.33,,0.00,432.33,25.00,250.51,Delivered,Cash,111.47,79.47
1811.00,70,9,2025-05-04,418.23,,0.00,418.23,25.00,242.40,Delivered,Cash,100.28,68.28
1812.00,153,28,2025-09-21,576.70,,0.00,576.70,45.00,364.83,Delivered,Card,189.18,157.18
1813.00,111,23,2025-06-26,304.95,,0.00,304.95,35.00,162.74,Delivered,Cash,89.89,57.89
1814.00,242,5,2025-02-23,852.23,,0.00,852.23,25.00,523.38,Delivered,Card,195.45,163.45
1815.00,8,25,2025-09-30,970.96,,0.00,970.96,25.00,526.29,Cancelled,Card,0.00,0.00
1816.00,5,30,2025-05-23,521.04,,0.00,521.04,35.00,278.67,Delivered,Cash,139.21,107.21
1817.00,202,3,2025-06-17,878.25,,0.00,878.25,55.00,514.22,Delivered,Card,274.56,242.56
1818.00,160,22,2025-09-12,643.28,,0.00,643.28,0.00,383.22,Delivered,Wallet,160.82,128.82
1819.00,182,30,2025-11-09,590.94,,0.00,590.94,45.00,340.89,Delivered,Card,163.19,131.19
1820.00,73,5,2025-11-26,337.73,,0.00,337.73,45.00,188.53,Cancelled,Cash,0.00,0.00
1821.00,21,19,2025-10-12,308.10,,0.00,308.10,55.00,173.47,Delivered,Card,122.78,90.78
1822.00,1,5,2025-09-27,616.51,,0.00,616.51,25.00,327.78,Delivered,UPI,148.30,116.30
1823.00,91,19,2025-03-27,238.70,,0.00,238.70,55.00,131.92,Delivered,Card,107.51,75.51
1824.00,210,18,2025-05-19,681.04,,0.00,681.04,25.00,381.96,Cancelled,Wallet,0.00,0.00
1825.00,180,28,2025-12-15,518.84,,0.00,518.84,55.00,302.75,Delivered,Wallet,184.71,152.71
1826.00,95,29,2025-01-02,294.52,,0.00,294.52,0.00,168.91,Delivered,Wallet,64.79,32.79
1827.00,119,20,2025-12-17,578.66,,0.00,578.66,45.00,318.35,Delivered,UPI,160.73,128.73
1828.00,298,12,2025-05-14,772.91,,0.00,772.91,45.00,438.80,Delivered,Cash,238.23,206.23
1829.00,93,26,2025-02-17,684.23,,0.00,684.23,0.00,431.88,Delivered,Wallet,171.06,139.06
1830.00,27,10,2025-05-11,873.35,,0.00,873.35,45.00,488.74,Delivered,Wallet,202.20,170.20
1831.00,61,9,2025-10-02,503.30,,0.00,503.30,0.00,320.61,Delivered,UPI,90.59,58.59
1832.00,75,12,2025-07-23,272.04,,0.00,272.04,0.00,144.37,Delivered,Card,68.01,36.01
1833.00,78,13,2025-02-04,261.88,,0.00,261.88,0.00,145.90,Delivered,Cash,57.61,25.61
1834.00,136,5,2025-10-24,342.19,,0.00,342.19,45.00,210.56,Delivered,Cash,113.44,81.44
1835.00,12,28,2025-12-18,269.36,,0.00,269.36,45.00,143.29,Delivered,UPI,112.34,80.34
1836.00,236,8,2025-04-12,435.70,,0.00,435.70,35.00,254.48,Delivered,Wallet,122.14,90.14
1837.00,83,14,2025-09-03,430.87,,0.00,430.87,25.00,275.24,Cancelled,Cash,0.00,0.00
1838.00,64,14,2025-01-22,318.95,,0.00,318.95,0.00,170.12,Delivered,Cash,79.74,47.74
1839.00,2,9,2025-12-09,360.29,,0.00,360.29,0.00,208.69,Delivered,UPI,64.85,32.85
1840.00,118,21,2025-05-09,720.98,5,154.14,566.84,0.00,393.64,Delivered,UPI,129.78,-56.36
1841.00,156,16,2025-01-19,458.82,,0.00,458.82,45.00,259.68,Cancelled,UPI,0.00,0.00
1842.00,178,7,2025-03-05,722.04,,0.00,722.04,25.00,439.86,Delivered,Wallet,169.41,137.41
1843.00,183,18,2025-09-25,616.17,,0.00,616.17,25.00,326.94,Delivered,Cash,135.91,103.91
1844.00,245,12,2025-06-15,306.17,,0.00,306.17,25.00,183.30,Delivered,Card,101.54,69.54
1845.00,96,15,2025-02-15,582.68,,0.00,582.68,0.00,331.87,Delivered,UPI,116.54,84.54
1846.00,290,5,2025-03-12,444.51,,0.00,444.51,25.00,252.60,Cancelled,UPI,0.00,0.00
1847.00,229,16,2025-05-16,329.09,,0.00,329.09,0.00,177.03,Delivered,Cash,65.82,33.82
1848.00,253,12,2025-05-03,590.50,,0.00,590.50,0.00,316.63,Delivered,Wallet,147.63,115.63
1849.00,14,13,2025-06-21,306.37,,0.00,306.37,45.00,171.30,Delivered,Card,112.40,80.40
1850.00,2,17,2025-09-10,966.06,,0.00,966.06,45.00,591.97,Delivered,Wallet,238.21,206.21
1851.00,250,21,2025-04-28,449.94,,0.00,449.94,35.00,248.44,Delivered,Cash,115.99,83.99
1852.00,107,29,2025-01-07,1353.14,,0.00,1353.14,0.00,714.11,Delivered,UPI,297.69,265.69
1853.00,273,25,2025-10-18,304.81,,0.00,304.81,55.00,182.70,Delivered,UPI,122.06,90.06
1854.00,211,3,2025-01-26,298.65,,0.00,298.65,45.00,178.56,Delivered,Wallet,119.66,87.66
1855.00,221,20,2025-10-18,383.58,,0.00,383.58,25.00,227.80,Delivered,UPI,101.72,69.72
1856.00,91,29,2025-08-30,339.01,,0.00,339.01,25.00,176.71,Delivered,UPI,99.58,67.58
1857.00,199,10,2025-10-15,225.41,,0.00,225.41,0.00,128.17,Delivered,Card,40.57,8.57
1858.00,134,23,2025-01-21,1248.12,,0.00,1248.12,45.00,745.44,Delivered,Card,269.66,237.66
1859.00,115,16,2025-09-01,269.81,,0.00,269.81,35.00,156.40,Delivered,UPI,88.96,56.96
1860.00,145,14,2025-03-07,570.39,,0.00,570.39,35.00,299.31,Delivered,Card,177.60,145.60
1861.00,170,24,2025-09-12,331.99,,0.00,331.99,55.00,185.72,Delivered,UPI,121.40,89.40
1862.00,143,5,2025-03-16,1249.51,,0.00,1249.51,55.00,784.71,Delivered,UPI,304.90,272.90
1863.00,173,24,2025-09-15,599.57,,0.00,599.57,25.00,317.24,Delivered,UPI,144.91,112.91
1864.00,176,16,2025-03-18,290.81,,0.00,290.81,25.00,154.05,Delivered,Wallet,83.16,51.16
1865.00,210,15,2025-06-28,788.78,,0.00,788.78,55.00,502.63,Delivered,Cash,212.76,180.76
1866.00,13,22,2025-09-03,351.96,,0.00,351.96,35.00,200.09,Delivered,Wallet,122.99,90.99
1867.00,131,9,2025-08-24,403.31,,0.00,403.31,35.00,216.51,Delivered,Wallet,107.60,75.60
1868.00,136,5,2025-04-07,401.09,,0.00,401.09,55.00,231.13,Delivered,UPI,135.22,103.22
1869.00,248,4,2025-05-18,950.53,,0.00,950.53,25.00,535.34,Delivered,Cash,196.10,164.10
1870.00,35,28,2025-09-02,292.17,,0.00,292.17,35.00,185.39,Delivered,Wallet,108.04,76.04
1871.00,107,10,2025-02-27,318.00,,0.00,318.00,35.00,199.55,Delivered,Card,92.24,60.24
1872.00,160,12,2025-08-02,418.04,,0.00,418.04,35.00,221.84,Delivered,Card,139.51,107.51
1873.00,6,9,2025-11-30,316.20,,0.00,316.20,0.00,176.66,Delivered,Cash,56.92,24.92
1874.00,69,19,2025-04-24,668.91,,0.00,668.91,55.00,410.84,Delivered,Wallet,202.16,170.16
1875.00,231,7,2025-05-22,475.62,,0.00,475.62,35.00,292.88,Delivered,Cash,130.12,98.12
1876.00,267,27,2025-06-21,608.41,,0.00,608.41,35.00,386.69,Delivered,Wallet,168.85,136.85
1877.00,251,13,2025-11-11,293.39,,0.00,293.39,0.00,153.33,Delivered,UPI,64.55,32.55
1878.00,27,2,2025-02-15,374.53,,0.00,374.53,45.00,232.35,Delivered,Cash,112.42,80.42
1879.00,24,30,2025-08-13,365.31,,0.00,365.31,55.00,211.17,Delivered,UPI,128.06,96.06
1880.00,172,26,2025-06-04,791.67,4,45.00,746.67,0.00,425.04,Delivered,Wallet,197.92,120.92
1881.00,275,10,2025-11-03,278.18,,0.00,278.18,25.00,161.71,Delivered,Wallet,75.07,43.07
1882.00,97,27,2025-07-08,433.97,,0.00,433.97,25.00,264.38,Delivered,UPI,120.47,88.47
1883.00,209,9,2025-02-22,686.44,,0.00,686.44,35.00,357.32,Delivered,Wallet,158.56,126.56
1884.00,181,1,2025-03-13,500.84,,0.00,500.84,55.00,314.17,Delivered,Cash,165.18,133.18
1885.00,275,24,2025-08-03,411.15,,0.00,411.15,55.00,230.51,Delivered,Cash,137.23,105.23
1886.00,200,11,2025-08-05,694.82,,0.00,694.82,45.00,365.24,Delivered,Cash,218.71,186.71
1887.00,284,12,2025-05-01,737.59,,0.00,737.59,35.00,430.23,Cancelled,Wallet,0.00,0.00
1888.00,263,30,2025-10-22,311.66,,0.00,311.66,0.00,187.00,Delivered,Wallet,62.33,30.33
1889.00,194,11,2025-07-19,306.39,,0.00,306.39,45.00,191.49,Cancelled,Card,0.00,0.00
1890.00,182,22,2025-09-29,484.61,,0.00,484.61,55.00,297.82,Delivered,Wallet,176.15,144.15
1891.00,127,20,2025-01-03,508.67,,0.00,508.67,35.00,297.32,Delivered,Cash,136.73,104.73
1892.00,93,26,2025-09-01,673.55,,0.00,673.55,35.00,397.09,Delivered,Cash,203.39,171.39
1893.00,90,22,2025-08-16,1163.48,,0.00,1163.48,25.00,663.18,Delivered,Cash,315.87,283.87
1894.00,5,24,2025-09-27,1091.46,,0.00,1091.46,55.00,631.45,Delivered,Wallet,273.29,241.29
1895.00,34,1,2025-12-13,753.19,,0.00,753.19,45.00,457.27,Delivered,UPI,210.70,178.70
1896.00,17,24,2025-05-23,1092.28,,0.00,1092.28,25.00,694.04,Delivered,Wallet,243.46,211.46
1897.00,169,4,2025-02-05,341.59,,0.00,341.59,35.00,191.25,Delivered,Cash,96.49,64.49
1898.00,123,4,2025-12-31,526.54,,0.00,526.54,35.00,283.23,Delivered,Cash,129.78,97.78
1899.00,186,18,2025-12-05,287.04,,0.00,287.04,55.00,158.29,Delivered,Cash,106.67,74.67
1900.00,12,2,2025-01-05,299.74,,0.00,299.74,0.00,191.30,Delivered,Cash,53.95,21.95
1901.00,207,9,2025-02-28,413.75,,0.00,413.75,45.00,255.74,Delivered,Wallet,119.48,87.48
1902.00,67,5,2025-05-29,1111.64,,0.00,1111.64,45.00,624.83,Delivered,UPI,267.33,235.33
1903.00,127,2,2025-02-11,589.65,,0.00,589.65,0.00,323.62,Delivered,Wallet,106.14,74.14
1904.00,74,16,2025-03-17,777.84,,0.00,777.84,35.00,426.74,Delivered,UPI,190.57,158.57
1905.00,132,4,2025-07-03,227.72,,0.00,227.72,0.00,134.90,Delivered,Cash,40.99,8.99
1906.00,239,3,2025-12-31,233.58,,0.00,233.58,25.00,127.52,Delivered,Card,83.40,51.40
1907.00,100,23,2025-06-20,937.73,,0.00,937.73,25.00,573.53,Delivered,UPI,193.79,161.79
1908.00,105,14,2025-05-25,1361.24,,0.00,1361.24,35.00,842.71,Delivered,Card,375.31,343.31
1909.00,292,11,2025-06-24,491.18,,0.00,491.18,25.00,294.51,Delivered,Card,147.80,115.80
1910.00,195,27,2025-10-25,237.64,,0.00,237.64,55.00,136.39,Delivered,UPI,107.28,75.28
1911.00,95,20,2025-03-24,799.61,,0.00,799.61,35.00,477.26,Delivered,UPI,194.92,162.92
1912.00,259,9,2025-11-23,995.94,,0.00,995.94,55.00,541.80,Delivered,Wallet,234.27,202.27
1913.00,4,9,2025-07-05,311.25,,0.00,311.25,0.00,178.33,Delivered,Wallet,56.03,24.03
1914.00,254,4,2025-10-12,305.85,,0.00,305.85,35.00,188.87,Delivered,UPI,90.05,58.05
1915.00,159,3,2025-10-12,431.30,,0.00,431.30,25.00,247.24,Delivered,Wallet,132.82,100.82
1916.00,9,22,2025-04-28,598.81,,0.00,598.81,55.00,346.09,Delivered,Cash,204.70,172.70
1917.00,23,5,2025-05-30,303.48,,0.00,303.48,45.00,191.97,Delivered,Card,105.70,73.70
1918.00,79,18,2025-12-28,619.42,,0.00,619.42,0.00,335.33,Delivered,UPI,111.50,79.50
1919.00,83,15,2025-06-21,1716.88,,0.00,1716.88,35.00,998.73,Delivered,Card,378.38,346.38
1920.00,280,5,2025-04-27,656.51,,0.00,656.51,35.00,368.37,Delivered,Card,166.30,134.30
1921.00,82,26,2025-04-02,1519.71,,0.00,1519.71,55.00,944.91,Delivered,Wallet,434.93,402.93
1922.00,214,27,2025-12-16,348.78,,0.00,348.78,25.00,192.82,Delivered,Cash,101.73,69.73
1923.00,85,16,2025-05-31,273.95,,0.00,273.95,35.00,147.09,Delivered,Wallet,89.79,57.79
1924.00,172,22,2025-08-14,229.88,,0.00,229.88,0.00,130.91,Delivered,Cash,57.47,25.47
1925.00,14,17,2025-01-13,725.19,,0.00,725.19,45.00,378.98,Delivered,Card,190.04,158.04
1926.00,91,4,2025-09-17,283.40,,0.00,283.40,55.00,169.20,Delivered,UPI,106.01,74.01
1927.00,73,23,2025-01-17,1027.60,,0.00,1027.60,35.00,548.36,Delivered,Wallet,219.97,187.97
1928.00,69,29,2025-01-02,1241.20,,0.00,1241.20,0.00,764.30,Delivered,UPI,273.06,241.06
1929.00,247,5,2025-11-08,326.80,,0.00,326.80,45.00,179.49,Delivered,UPI,110.36,78.36
1930.00,108,26,2025-04-05,959.29,,0.00,959.29,35.00,517.66,Delivered,UPI,274.82,242.82
1931.00,88,15,2025-08-26,915.51,,0.00,915.51,25.00,556.02,Delivered,UPI,208.10,176.10
1932.00,119,25,2025-12-07,240.39,,0.00,240.39,25.00,129.79,Delivered,Cash,77.89,45.89
1933.00,224,22,2025-06-27,1025.81,6,75.00,950.81,25.00,599.11,Delivered,Wallet,281.45,174.45
1934.00,148,2,2025-07-21,686.47,,0.00,686.47,45.00,402.48,Delivered,Cash,168.56,136.56
1935.00,203,20,2025-01-01,530.42,,0.00,530.42,45.00,307.97,Delivered,Cash,151.08,119.08
1936.00,19,22,2025-02-20,375.90,,0.00,375.90,55.00,237.93,Delivered,Cash,148.98,116.98
1937.00,226,28,2025-11-24,361.15,,0.00,361.15,0.00,202.69,Delivered,Wallet,90.29,58.29
1938.00,18,25,2025-10-31,225.57,,0.00,225.57,0.00,137.66,Delivered,Wallet,49.63,17.63
1939.00,172,6,2025-02-27,269.90,,0.00,269.90,35.00,160.67,Delivered,Cash,88.98,56.98
1940.00,211,4,2025-02-23,586.73,,0.00,586.73,0.00,324.28,Delivered,Card,105.61,73.61
1941.00,100,10,2025-02-06,447.48,,0.00,447.48,35.00,276.71,Delivered,Card,115.55,83.55
1942.00,144,29,2025-11-03,315.69,,0.00,315.69,35.00,183.93,Delivered,UPI,104.45,72.45
1943.00,172,25,2025-02-28,292.68,,0.00,292.68,55.00,163.06,Delivered,Cash,119.39,87.39
1944.00,168,22,2025-08-06,554.43,,0.00,554.43,45.00,314.79,Delivered,Cash,183.61,151.61
1945.00,179,22,2025-09-10,474.00,,0.00,474.00,55.00,273.16,Delivered,Wallet,173.50,141.50
1946.00,260,6,2025-11-19,1135.99,,0.00,1135.99,0.00,676.83,Delivered,Card,227.20,195.20
1947.00,25,2,2025-03-22,240.84,,0.00,240.84,45.00,128.73,Delivered,Wallet,88.35,56.35
1948.00,96,24,2025-12-20,1101.47,,0.00,1101.47,55.00,613.19,Delivered,Cash,275.29,243.29
1949.00,199,19,2025-07-12,529.86,,0.00,529.86,35.00,312.70,Cancelled,Cash,0.00,0.00
1950.00,247,20,2025-05-22,335.24,,0.00,335.24,35.00,203.34,Delivered,Cash,102.05,70.05
1951.00,37,1,2025-08-26,570.55,,0.00,570.55,25.00,355.94,Delivered,Wallet,150.52,118.52
1952.00,1,5,2025-11-13,533.61,,0.00,533.61,55.00,283.24,Delivered,Wallet,161.72,129.72
1953.00,294,2,2025-12-23,392.68,,0.00,392.68,55.00,238.34,Delivered,Card,125.68,93.68
1954.00,203,7,2025-11-04,454.84,,0.00,454.84,35.00,242.19,Delivered,Card,125.97,93.97
1955.00,4,13,2025-09-23,947.03,5,200.00,747.03,45.00,574.43,Delivered,Wallet,253.35,21.35
1956.00,295,24,2025-06-06,277.03,,0.00,277.03,45.00,174.88,Delivered,Card,100.41,68.41
1957.00,15,6,2025-09-08,448.46,,0.00,448.46,25.00,257.86,Delivered,Card,114.69,82.69
1958.00,295,15,2025-09-11,342.21,,0.00,342.21,35.00,210.40,Delivered,Cash,103.44,71.44
1959.00,22,21,2025-03-27,871.78,,0.00,871.78,35.00,504.81,Delivered,Cash,191.92,159.92
1960.00,284,7,2025-11-20,392.14,,0.00,392.14,25.00,242.04,Delivered,UPI,103.43,71.43
1961.00,241,13,2025-07-19,457.66,,0.00,457.66,25.00,290.05,Delivered,Cash,125.69,93.69
1962.00,169,19,2025-11-03,243.80,,0.00,243.80,45.00,146.66,Delivered,UPI,98.64,66.64
1963.00,26,28,2025-01-24,260.28,,0.00,260.28,0.00,150.63,Delivered,Wallet,65.07,33.07
1964.00,32,6,2025-10-11,1223.71,,0.00,1223.71,25.00,673.56,Delivered,Card,269.74,237.74
1965.00,294,7,2025-07-28,601.96,,0.00,601.96,35.00,370.93,Delivered,Cash,155.39,123.39
1966.00,135,3,2025-10-07,1276.88,,0.00,1276.88,35.00,674.21,Delivered,Cash,354.22,322.22
1967.00,99,2,2025-07-05,765.47,,0.00,765.47,45.00,462.54,Delivered,Card,182.78,150.78
1968.00,181,1,2025-10-31,1002.70,,0.00,1002.70,45.00,631.82,Delivered,Cash,265.59,233.59
1969.00,44,22,2025-01-19,570.67,,0.00,570.67,0.00,315.28,Delivered,Wallet,142.67,110.67
1970.00,201,23,2025-01-31,385.20,,0.00,385.20,0.00,241.05,Delivered,UPI,69.34,37.34
1971.00,74,30,2025-06-27,358.75,,0.00,358.75,25.00,191.11,Delivered,Card,96.75,64.75
1972.00,189,22,2025-06-13,914.54,6,75.00,839.54,45.00,510.27,Delivered,Card,273.64,166.64
1973.00,22,9,2025-04-08,898.17,,0.00,898.17,0.00,549.26,Delivered,Card,161.67,129.67
1974.00,271,24,2025-03-06,279.12,,0.00,279.12,0.00,150.20,Delivered,Wallet,55.82,23.82
1975.00,44,19,2025-08-20,1106.37,,0.00,1106.37,0.00,658.45,Delivered,Wallet,243.40,211.40
1976.00,179,15,2025-08-20,402.00,,0.00,402.00,55.00,233.90,Delivered,Cash,135.40,103.40
1977.00,80,10,2025-02-14,428.21,,0.00,428.21,45.00,223.63,Delivered,Card,122.08,90.08
1978.00,41,24,2025-10-09,342.57,,0.00,342.57,45.00,190.70,Delivered,Cash,113.51,81.51
1979.00,13,20,2025-09-03,258.23,,0.00,258.23,0.00,165.08,Delivered,UPI,51.65,19.65
1980.00,70,1,2025-10-13,318.31,,0.00,318.31,25.00,169.58,Delivered,Wallet,95.03,63.03
1981.00,157,2,2025-04-10,1016.86,3,120.00,896.86,45.00,574.58,Delivered,UPI,228.03,76.03
1982.00,114,10,2025-07-26,506.61,,0.00,506.61,45.00,312.90,Delivered,Card,136.19,104.19
1983.00,172,17,2025-10-01,1333.29,,0.00,1333.29,25.00,712.94,Delivered,Cash,291.66,259.66
1984.00,12,6,2025-09-02,419.65,,0.00,419.65,25.00,237.41,Delivered,UPI,108.93,76.93
1985.00,139,29,2025-12-28,526.56,,0.00,526.56,45.00,324.15,Delivered,Cash,160.84,128.84
1986.00,43,25,2025-02-05,533.84,,0.00,533.84,25.00,332.53,Delivered,Card,142.44,110.44
1987.00,116,18,2025-05-31,367.58,,0.00,367.58,45.00,204.14,Delivered,Wallet,111.16,79.16
1988.00,81,8,2025-07-07,1358.82,,0.00,1358.82,35.00,846.44,Delivered,Wallet,306.76,274.76
1989.00,195,20,2025-01-23,715.94,,0.00,715.94,45.00,377.32,Delivered,Cash,188.19,156.19
1990.00,275,17,2025-05-08,605.40,,0.00,605.40,55.00,316.27,Delivered,Cash,176.08,144.08
1991.00,63,26,2025-04-19,462.90,,0.00,462.90,45.00,283.55,Delivered,Wallet,160.73,128.73
1992.00,138,19,2025-05-13,308.27,,0.00,308.27,25.00,170.30,Delivered,Cash,92.82,60.82
1993.00,34,13,2025-09-07,238.85,,0.00,238.85,0.00,134.19,Delivered,Wallet,52.55,20.55
1994.00,223,22,2025-04-25,508.21,,0.00,508.21,55.00,274.66,Cancelled,Wallet,0.00,0.00
1995.00,219,24,2025-02-28,255.52,,0.00,255.52,0.00,133.58,Delivered,Card,51.10,19.10
1996.00,260,9,2025-09-15,484.88,,0.00,484.88,25.00,262.25,Delivered,Cash,112.28,80.28
1997.00,220,19,2025-04-13,287.21,,0.00,287.21,35.00,171.25,Delivered,Wallet,98.19,66.19
1998.00,177,29,2025-05-18,332.39,,0.00,332.39,35.00,211.11,Delivered,UPI,108.13,76.13
1999.00,23,6,2025-05-19,242.26,,0.00,242.26,0.00,139.21,Delivered,Card,48.45,16.45
2000.00,156,30,2025-01-24,763.96,,0.00,763.96,55.00,440.82,Delivered,Wallet,207.79,175.79
2001.00,237,29,2025-03-01,381.03,,0.00,381.03,35.00,232.83,Delivered,Wallet,118.83,86.83
2002.00,218,3,2025-12-30,532.20,,0.00,532.20,55.00,330.50,Delivered,UPI,188.05,156.05
2003.00,36,21,2025-02-25,1157.93,,0.00,1157.93,45.00,675.25,Delivered,Cash,253.43,221.43
2004.00,81,12,2025-03-31,991.99,,0.00,991.99,25.00,565.22,Delivered,Cash,273.00,241.00
2005.00,25,22,2025-09-25,351.13,,0.00,351.13,55.00,203.87,Delivered,Cash,142.78,110.78
2006.00,230,23,2025-10-16,354.75,,0.00,354.75,25.00,220.59,Delivered,Cash,88.85,56.85
2007.00,11,8,2025-03-30,1012.29,,0.00,1012.29,45.00,559.33,Delivered,Card,247.46,215.46
2008.00,285,2,2025-08-01,490.56,,0.00,490.56,45.00,264.32,Delivered,UPI,133.30,101.30
2009.00,71,22,2025-01-06,456.30,,0.00,456.30,0.00,253.29,Delivered,Wallet,114.08,82.08
2010.00,72,17,2025-08-08,496.33,,0.00,496.33,35.00,304.36,Cancelled,UPI,0.00,0.00
2011.00,120,30,2025-06-10,354.84,,0.00,354.84,25.00,226.71,Delivered,UPI,95.97,63.97
2012.00,88,4,2025-12-04,442.93,,0.00,442.93,55.00,232.07,Delivered,Card,134.73,102.73
2013.00,234,2,2025-09-10,459.17,,0.00,459.17,55.00,280.89,Delivered,Cash,137.65,105.65
2014.00,197,24,2025-03-08,460.06,3,92.01,368.05,55.00,292.82,Delivered,Cash,147.01,23.00
2015.00,245,11,2025-01-25,310.02,,0.00,310.02,45.00,172.81,Delivered,Cash,122.51,90.51
2016.00,126,8,2025-10-21,455.96,,0.00,455.96,0.00,283.66,Delivered,Wallet,91.19,59.19
2017.00,225,29,2025-07-01,2077.28,5,200.00,1877.28,45.00,1202.62,Delivered,Wallet,502.00,270.00
2018.00,125,29,2025-09-01,596.29,,0.00,596.29,25.00,337.43,Delivered,Cash,156.18,124.18
2019.00,266,7,2025-04-29,1053.78,,0.00,1053.78,45.00,630.81,Delivered,Card,255.76,223.76
2020.00,257,29,2025-12-10,691.20,,0.00,691.20,55.00,386.13,Delivered,UPI,207.06,175.06
2021.00,245,29,2025-06-18,323.83,,0.00,323.83,25.00,170.62,Delivered,Cash,96.24,64.24
2022.00,77,21,2025-10-09,621.06,,0.00,621.06,0.00,396.92,Delivered,Wallet,111.79,79.79
2023.00,277,26,2025-03-21,609.45,,0.00,609.45,55.00,333.68,Delivered,UPI,207.36,175.36
2024.00,169,5,2025-04-20,316.25,,0.00,316.25,35.00,180.20,Delivered,Card,98.25,66.25
2025.00,127,27,2025-12-29,845.74,,0.00,845.74,45.00,467.97,Delivered,Card,231.06,199.06
2026.00,76,15,2025-03-12,684.76,,0.00,684.76,55.00,438.05,Delivered,Cash,191.95,159.95
2027.00,118,21,2025-02-05,259.74,,0.00,259.74,25.00,135.68,Delivered,Cash,71.75,39.75
2028.00,20,18,2025-10-27,578.25,,0.00,578.25,0.00,316.09,Delivered,Card,104.09,72.09
2029.00,128,10,2025-06-18,807.43,6,75.00,732.43,25.00,477.08,Delivered,Card,170.34,63.34
2030.00,166,11,2025-02-08,628.06,,0.00,628.06,0.00,359.31,Cancelled,UPI,0.00,0.00
